city,country,host,id,price,review,stars,timestamp,titre
"amman, jordan",jordan,besthoteloffers.net,1650449,1075.0,3.0,1,2018-06-24 12:51:48.017913,asia hotel amman
"wadi musa, jordan",jordan,besthoteloffers.net,2224883,1821.0,6.2,1,2018-06-24 12:51:48.017913,hotel petra by night
"amman, jordan",jordan,besthoteloffers.net,1652771,693.0,5.3,3,2018-06-24 12:51:48.017913,amman palace hotel
"ramm, jordan",jordan,besthoteloffers.net,3021704,2564.0,,5,2018-06-24 12:51:48.017913,khaled's camp
"beirut, lebanon",lebanon,besthoteloffers.net,3647206,2508.0,,4,2018-06-24 12:51:48.017913,al jawhara suites
"amman, jordan",jordan,besthoteloffers.net,2690312,2366.0,7.2,3,2018-06-24 12:51:48.017913,ream hotel
"amman, jordan",jordan,besthoteloffers.net,1646018,1976.0,7.0,3,2018-06-24 12:51:48.017913,amman inn hotel
"aqaba, jordan",jordan,besthoteloffers.net,1888416,1992.0,,2,2018-06-24 12:51:48.017913,plaza maswada
"amman, jordan",jordan,besthoteloffers.net,1657989,4116.0,7.6,2,2018-06-24 12:51:48.017913,la locanda boutique hotel
"amman, jordan",jordan,besthoteloffers.net,2879226,2744.0,,3,2018-06-24 12:51:48.017913,balcony hotel amman
"amman, jordan",jordan,besthoteloffers.net,1657421,1921.0,4.4,3,2018-06-24 12:51:48.017913,riviera hotel amman
"amman, jordan",jordan,besthoteloffers.net,2126365,1505.0,7.3,3,2018-06-24 12:51:48.017913,ola palace hotel
"tabarja, lebanon",lebanon,besthoteloffers.net,3647207,3508.0,,4,2018-06-24 12:51:48.017913,ibiza hotel tabarja
"brummana, lebanon",lebanon,besthoteloffers.net,3647147,3336.0,,3,2018-06-24 12:51:48.017913,quartier suisse hotel
"ramm, jordan",jordan,besthoteloffers.net,1651038,933.0,9.0,1,2018-06-24 12:51:48.017913,hasan zawaideh camp
"ajloun, jordan",jordan,besthoteloffers.net,1867497,1347.0,,2,2018-06-24 12:51:48.017913,ajloun hotel
"amman, jordan",jordan,besthoteloffers.net,1885112,1921.0,,2,2018-06-24 12:51:48.017913,corner house
"amman, jordan",jordan,besthoteloffers.net,1817956,1505.0,,2,2018-06-24 12:51:48.017913,concord hotel amman
"amman, jordan",jordan,besthoteloffers.net,2956076,1921.0,,3,2018-06-24 12:51:48.017913,marmaris hotel apartments
"ramm, jordan",jordan,besthoteloffers.net,1743374,1591.0,8.2,2,2018-06-24 12:51:48.017913,rahayeb desert camp
"wadi musa, jordan",jordan,besthoteloffers.net,1547857,1380.0,7.0,1,2018-06-24 12:51:48.017913,petra sun set hotel
"amman, jordan",jordan,besthoteloffers.net,1562567,1043.0,6.3,2,2018-06-24 12:51:48.017913,new park hotel amman
"amman, jordan",jordan,besthoteloffers.net,3070112,2726.0,,4,2018-06-24 12:51:48.017913,gerasa hotel
"amman, jordan",jordan,besthoteloffers.net,1041512,1921.0,6.0,2,2018-06-24 12:51:48.017913,dove hotel amman
"dana, jordan",jordan,besthoteloffers.net,3108902,1940.0,,3,2018-06-24 12:51:48.017913,wadi dana eco-camp
"amman, jordan",jordan,besthoteloffers.net,1875304,1960.0,,3,2018-06-24 12:51:48.017913,lilium hotel amman
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1108932,6474.0,9.0,5,2018-06-24 12:51:48.017913,russelior hotel & spa
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1165193,9234.0,8.8,4,2018-06-24 12:51:48.017913,iberostar averroes
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1270312,7304.0,8.0,5,2018-06-24 12:51:48.017913,medina solaria and thalasso
"bizerte, tunisia",tunisia,besthoteloffers.net,1292873,4874.0,6.4,4,2018-06-24 12:51:48.017913,hotel bizerta resort
"sousse, tunisia",tunisia,besthoteloffers.net,1109004,3184.0,7.1,4,2018-06-24 12:51:48.017913,tej marhaba hotel
"ramm, jordan",jordan,besthoteloffers.net,1541006,1670.0,9.0,1,2018-06-24 12:51:48.017913,the caravans camp
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1536865,5681.0,8.0,4,2018-06-24 12:51:48.017913,hotel paradis palace
"ain draham, tunisia",tunisia,besthoteloffers.net,1292871,2784.0,7.3,4,2018-06-24 12:51:48.017913,el mouradi hammam bourguiba
"sidi bou said, tunis",tunisia,besthoteloffers.net,1941837,11024.0,9.2,5,2018-06-24 12:51:48.017913,la villa bleue
"gammarth, tunisia",tunisia,besthoteloffers.net,1647546,10132.0,8.1,5,2018-06-24 12:51:48.017913,movenpick hotel gammarth tunis
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1516778,4000.0,7.0,5,2018-06-24 12:51:48.017913,hotel mehari hammamet
"tabarka, tunisia",tunisia,besthoteloffers.net,1228141,3242.0,6.0,5,2018-06-24 12:51:48.017913,hotel dar ismail
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1108952,4672.0,8.7,4,2018-06-24 12:51:48.017913,residence diar lemdina hammamet
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1165176,5587.0,8.8,4,2018-06-24 12:51:48.017913,medina belisaire and thalasso
"hammamet, tunisia",tunisia,besthoteloffers.net,2374275,10501.0,9.4,5,2018-06-24 12:51:48.017913,la badira - adult only
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1228111,3567.0,6.0,4,2018-06-24 12:51:48.017913,marina palace
"tunis, tunisia",tunisia,besthoteloffers.net,1374937,1673.0,6.3,3,2018-06-24 12:51:48.017913,acqua viva hotel la marsa
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1517229,3284.0,7.0,5,2018-06-24 12:51:48.017913,laico hotel hammamet
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1270313,4262.0,7.6,4,2018-06-24 12:51:48.017913,iberostar chich khan
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1108951,5515.0,7.9,5,2018-06-24 12:51:48.017913,golden tulip taj sultan
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1270309,4368.0,5.9,5,2018-06-24 12:51:48.017913,el mouradi hammamet
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1108927,3936.0,7.2,5,2018-06-24 12:51:48.017913,hotel le royal hammamet
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1516779,1342.0,,3,2018-06-24 12:51:48.017913,hotel mechmoum
"tunis, tunisia",tunisia,besthoteloffers.net,1165147,6567.0,7.1,5,2018-06-24 12:51:48.017913,sheraton tunis hotel
"sousse, tunisia",tunisia,besthoteloffers.net,1539403,6497.0,8.0,5,2018-06-24 12:51:48.017913,movenpick resort & marine spa sousse
"tunis, tunisia",tunisia,besthoteloffers.net,1595238,4028.0,6.9,4,2018-06-24 12:51:48.017913,hotel acropole tunis
"midolin, tunis",tunisia,besthoteloffers.net,1547505,2474.0,6.9,4,2018-06-24 12:51:48.017913,golden tulip el mechtel
"tabarka, tunisia",tunisia,besthoteloffers.net,1228143,2234.0,6.3,3,2018-06-24 12:51:48.017913,hotel les mimosas tabarka
"amman, jordan",jordan,besthoteloffers.net,3914054,2744.0,,3,2018-06-24 12:51:48.017913,rayshan hotel
"tunis, tunisia",tunisia,besthoteloffers.net,1109026,4827.0,7.2,5,2018-06-24 12:51:48.017913,concorde les berges du lac
"tunis centre, tunis",tunisia,besthoteloffers.net,2674538,1461.0,7.2,2,2018-06-24 12:51:48.017913,dar ya
"tunis centre, tunis",tunisia,besthoteloffers.net,1165148,2713.0,7.7,3,2018-06-24 12:51:48.017913,carlton hotel tunis
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1108924,2996.0,5.8,4,2018-06-24 12:51:48.017913,yasmine beach resort
"sousse, tunisia",tunisia,besthoteloffers.net,1403718,3892.0,6.8,3,2018-06-24 12:51:48.017913,riadh palms resort & spa
"gammarth, tunisia",tunisia,besthoteloffers.net,1391081,3160.0,6.9,5,2018-06-24 12:51:48.017913,ramada plaza tunis
"tunis centre, tunis",tunisia,besthoteloffers.net,1206481,1787.0,6.4,4,2018-06-24 12:51:48.017913,diplomat hotel tunis
"umm qais, jordan",jordan,besthoteloffers.net,3633692,2212.0,,3,2018-06-24 12:51:48.017913,grand samara hotel
"hammamet, tunisia",tunisia,besthoteloffers.net,1237859,4109.0,7.2,4,2018-06-24 12:51:48.017913,hammamet garden resort & spa
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1599311,4066.0,6.8,4,2018-06-24 12:51:48.017913,houda yasmine hammamet
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1530810,3099.0,6.1,3,2018-06-24 12:51:48.017913,hotel menara
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1596437,10111.0,8.8,5,2018-06-24 12:51:48.017913,iberostar diar el andalous
"sousse, tunisia",tunisia,besthoteloffers.net,1517171,2496.0,6.4,4,2018-06-24 12:51:48.017913,le monaco residence hotel & spa
"sousse, tunisia",tunisia,besthoteloffers.net,1108993,5085.0,7.9,4,2018-06-24 12:51:48.017913,marhaba beach hotel
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1270311,4785.0,7.7,5,2018-06-24 12:51:48.017913,alhambra thalasso hotel
"tunis centre, tunis",tunisia,besthoteloffers.net,1225561,1972.0,6.5,3,2018-06-24 12:51:48.017913,hotel du parc tunis
"sousse, tunisia",tunisia,besthoteloffers.net,1109014,3854.0,6.8,4,2018-06-24 12:51:48.017913,orient palace hotel
"amman, jordan",jordan,besthoteloffers.net,3957143,2799.0,,4,2018-06-24 12:51:48.017913,sadeen amman
"tataouine, tunisia",tunisia,besthoteloffers.net,1530322,3408.0,7.9,3,2018-06-24 12:51:48.017913,hotel dakyanus
"gammarth, tunisia",tunisia,besthoteloffers.net,1228119,4371.0,6.3,5,2018-06-24 12:51:48.017913,el mouradi gammarth
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1292946,4643.0,6.7,4,2018-06-24 12:51:48.017913,el mouradi club kantaoui
"hammamet, tunisia",tunisia,besthoteloffers.net,1845700,5926.0,8.9,4,2018-06-24 12:51:48.017913,radisson blu resort & thalasso
"kelibia, tunisia",tunisia,besthoteloffers.net,2954577,5571.0,8.0,4,2018-06-24 12:51:48.017913,cap bon kelibia beach hotel & spa
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1223883,10260.0,7.4,4,2018-06-24 12:51:48.017913,vincci lella baya
"gammarth, tunisia",tunisia,besthoteloffers.net,1530834,2153.0,7.3,4,2018-06-24 12:51:48.017913,golden tulip carthage residence
"tunis centre, tunis",tunisia,besthoteloffers.net,1647656,2332.0,7.1,4,2018-06-24 12:51:48.017913,hotel majestic tunis
"hammamet, tunisia",tunisia,besthoteloffers.net,1165179,6916.0,8.3,5,2018-06-24 12:51:48.017913,sindbad hotel
"monastir, tunisia",tunisia,besthoteloffers.net,1594516,1993.0,,3,2018-06-24 12:51:48.017913,mezri
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1529915,4199.0,6.6,4,2018-06-24 12:51:48.017913,zodiac
"ain draham, tunisia",tunisia,besthoteloffers.net,1650001,2237.0,6.0,4,2018-06-24 12:51:48.017913,nour el ain hotel ain draham
"sousse, tunisia",tunisia,besthoteloffers.net,1647636,1177.0,7.0,2,2018-06-24 12:51:48.017913,residence boujaafar
"hammamet, tunisia",tunisia,besthoteloffers.net,1530974,1531.0,5.7,3,2018-06-24 12:51:48.017913,le khalife
"mahdia, tunisia",tunisia,besthoteloffers.net,1596538,8903.0,8.7,5,2018-06-24 12:51:48.017913,iberostar royal el mansour
"nabeul, tunisia",tunisia,besthoteloffers.net,1517273,2213.0,6.4,3,2018-06-24 12:51:48.017913,byzance hotel
"skanes, monastir",tunisia,besthoteloffers.net,1530803,5553.0,7.8,5,2018-06-24 12:51:48.017913,royal thalassa monastir
"tunis centre, tunis",tunisia,besthoteloffers.net,1741646,4121.0,8.1,4,2018-06-24 12:51:48.017913,novotel tunis
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1223884,5415.0,7.8,5,2018-06-24 12:51:48.017913,saphir palace & spa
"tabarka, tunisia",tunisia,besthoteloffers.net,2770172,5087.0,7.6,4,2018-06-24 12:51:48.017913,marina prestige tabarka
"midoun, tunisia",tunisia,besthoteloffers.net,1647680,3868.0,7.9,4,2018-06-24 12:51:48.017913,green palm
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1267991,4899.0,7.7,5,2018-06-24 12:51:48.017913,el mouradi palm marina hotel
"hammamet, tunisia",tunisia,besthoteloffers.net,2026127,1546.0,,4,2018-06-24 12:51:48.017913,hammamet azur plaza
"tunis, tunisia",tunisia,besthoteloffers.net,1971076,4738.0,8.1,4,2018-06-24 12:51:48.017913,concorde hotel paris
"tozeur, tunisia",tunisia,besthoteloffers.net,1648223,1272.0,8.0,3,2018-06-24 12:51:48.017913,residence el arich
"tabarka, tunisia",tunisia,besthoteloffers.net,3422006,2120.0,,2,2018-06-24 12:51:48.017913,ramsam hotel
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1647894,7292.0,8.0,4,2018-06-24 12:51:48.017913,concorde hotel marco polo
"midoun, tunisia",tunisia,besthoteloffers.net,1594256,9265.0,8.1,5,2018-06-24 12:51:48.017913,radisson blu resort & thalasso djerba
"tunis, tunisia",tunisia,besthoteloffers.net,1970634,5136.0,8.2,4,2018-06-24 12:51:48.017913,le corail suites hotel
"skanes, monastir",tunisia,besthoteloffers.net,1301198,3188.0,7.0,4,2018-06-24 12:51:48.017913,hotel liberty resort
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1108936,3486.0,6.9,3,2018-06-24 12:51:48.017913,hotel nesrine
"tozeur, tunisia",tunisia,besthoteloffers.net,1165151,2120.0,7.0,4,2018-06-24 12:51:48.017913,el mouradi tozeur
"sousse, tunisia",tunisia,besthoteloffers.net,1773631,3494.0,6.0,3,2018-06-24 12:51:48.017913,karawan beach & resort
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1228109,4095.0,5.6,4,2018-06-24 12:51:48.017913,hammamet serail
"hammamet, tunisia",tunisia,besthoteloffers.net,1299314,5723.0,7.0,3,2018-06-24 12:51:48.017913,dar khayam hotel
"tunis centre, tunis",tunisia,besthoteloffers.net,1109027,2827.0,7.4,3,2018-06-24 12:51:48.017913,golf royal
"tunis centre, tunis",tunisia,besthoteloffers.net,1109028,3206.0,7.3,5,2018-06-24 12:51:48.017913,el mouradi hotel africa tunis
"bizerte, tunisia",tunisia,besthoteloffers.net,2388150,2213.0,6.5,3,2018-06-24 12:51:48.017913,hotel corniche palace
"mahdia, tunisia",tunisia,besthoteloffers.net,1108970,6359.0,7.1,4,2018-06-24 12:51:48.017913,lti mahdia beach hotel
"midoun, tunisia",tunisia,besthoteloffers.net,1191272,7997.0,8.7,5,2018-06-24 12:51:48.017913,radisson blu ulysse resort & thalasso djerba
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1517471,4921.0,8.1,4,2018-06-24 12:51:48.017913,seabel alhambra beach golf & spa
"mahdia, tunisia",tunisia,besthoteloffers.net,1252255,3816.0,6.5,3,2018-06-24 12:51:48.017913,club thapsus hotel
"tunis centre, tunis",tunisia,besthoteloffers.net,2674531,4309.0,9.0,5,2018-06-24 12:51:48.017913,palais bayram
"skanes, monastir",tunisia,besthoteloffers.net,1108977,3640.0,6.8,4,2018-06-24 12:51:48.017913,amir palace
"mahdia, tunisia",tunisia,besthoteloffers.net,1647919,6664.0,7.8,4,2018-06-24 12:51:48.017913,hotel riu el mansour
"tunis centre, tunis",tunisia,besthoteloffers.net,1252444,2528.0,5.4,3,2018-06-24 12:51:48.017913,hotel le pacha
"nabeul, tunisia",tunisia,besthoteloffers.net,1539416,2705.0,5.8,4,2018-06-24 12:51:48.017913,kheops dolce vita
"douz, tunisia",tunisia,besthoteloffers.net,1160665,1607.0,7.2,4,2018-06-24 12:51:48.017913,el mouradi
"sousse, tunisia",tunisia,besthoteloffers.net,1109018,5568.0,8.9,5,2018-06-24 12:51:48.017913,sousse palace hotel & spa
"tabarka, tunisia",tunisia,besthoteloffers.net,1895093,3776.0,6.3,4,2018-06-24 12:51:48.017913,hotel residence mehari tabarka
"tunis, tunisia",tunisia,besthoteloffers.net,1108962,5305.0,7.5,5,2018-06-24 12:51:48.017913,regency tunis hotel
"tunis, tunisia",tunisia,besthoteloffers.net,1108963,2578.0,5.4,4,2018-06-24 12:51:48.017913,phebus hotel gammarth
"sousse, tunisia",tunisia,besthoteloffers.net,3156272,4901.0,7.9,4,2018-06-24 12:51:48.017913,jaz tour khalef
"zarzis, tunisia",tunisia,besthoteloffers.net,1516689,4243.0,6.7,4,2018-06-24 12:51:48.017913,safira palms hotel & spa
"midoun, tunisia",tunisia,besthoteloffers.net,1361839,4879.0,6.0,4,2018-06-24 12:51:48.017913,isis hotel and spa
"gammarth, tunisia",tunisia,besthoteloffers.net,1108961,3574.0,6.9,5,2018-06-24 12:51:48.017913,golden tulip carthage tunis
"monastir, tunisia",tunisia,besthoteloffers.net,1237863,2382.0,6.3,4,2018-06-24 12:51:48.017913,delphin habib
"gammarth, tunisia",tunisia,besthoteloffers.net,1267709,3671.0,7.0,5,2018-06-24 12:51:48.017913,carthage thalasso resort
"monastir, tunisia",tunisia,besthoteloffers.net,1648504,1910.0,6.8,4,2018-06-24 12:51:48.017913,monastir center
"monastir, tunisia",tunisia,besthoteloffers.net,1165164,4491.0,6.5,3,2018-06-24 12:51:48.017913,houda golf and beach club
"sousse, tunisia",tunisia,besthoteloffers.net,1647625,1675.0,5.9,3,2018-06-24 12:51:48.017913,royal beach hotel
"midoun, tunisia",tunisia,besthoteloffers.net,1165208,4368.0,6.9,4,2018-06-24 12:51:48.017913,el mouradi djerba menzel hotel
"sousse, tunisia",tunisia,besthoteloffers.net,1773606,5003.0,6.7,3,2018-06-24 12:51:48.017913,vendome lti el ksar resort & thalasso
"hammamet, tunisia",tunisia,besthoteloffers.net,1108922,5827.0,8.9,4,2018-06-24 12:51:48.017913,sentido le sultan
"tunis centre, tunis",tunisia,besthoteloffers.net,1109020,3510.0,7.4,5,2018-06-24 12:51:48.017913,la maison blanche tunis
"hammamet, tunisia",tunisia,besthoteloffers.net,1645619,19381.0,7.5,3,2018-06-24 12:51:48.017913,hotel club president
"tozeur, tunisia",tunisia,besthoteloffers.net,1648239,1357.0,9.0,3,2018-06-24 12:51:48.017913,residence tozeur
"tabarka, tunisia",tunisia,besthoteloffers.net,2674540,1781.0,,3,2018-06-24 12:51:48.017913,hotel alrawabi
"monastir, tunisia",tunisia,besthoteloffers.net,1647621,2227.0,9.2,3,2018-06-24 12:51:48.017913,marina cap monastir- appart'hotel
"hammamet, tunisia",tunisia,besthoteloffers.net,3123150,2162.0,,3,2018-06-24 12:51:48.017913,hotel khella
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1165183,6198.0,9.0,5,2018-06-24 12:51:48.017913,hasdrubal thalassa & spa yasmine hammamet
"midoun, tunisia",tunisia,besthoteloffers.net,1647527,12095.0,8.7,4,2018-06-24 12:51:48.017913,vincci helios beach
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1647881,6220.0,8.1,4,2018-06-24 12:51:48.017913,vincci marillia
"tunis centre, tunis",tunisia,besthoteloffers.net,1735198,2397.0,8.1,3,2018-06-24 12:51:48.017913,ibis tunis
"tunis centre, tunis",tunisia,besthoteloffers.net,1206480,2221.0,6.2,3,2018-06-24 12:51:48.017913,yadis ibn khaldoun hotel tunis
"hammamet, tunisia",tunisia,besthoteloffers.net,1598252,1844.0,5.2,4,2018-06-24 12:51:48.017913,residence dar hayet
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1647573,6867.0,9.1,4,2018-06-24 12:51:48.017913,royal kenz hotel
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1647604,4652.0,6.9,4,2018-06-24 12:51:48.017913,shell beach hotel & spa
"tunis centre, tunis",tunisia,besthoteloffers.net,2768277,1934.0,7.6,4,2018-06-24 12:51:48.017913,business hotels
"sousse, tunisia",tunisia,besthoteloffers.net,1809955,2368.0,7.0,4,2018-06-24 12:51:48.017913,cesar hotel sousse
"tabarka, tunisia",tunisia,besthoteloffers.net,1648601,5902.0,,5,2018-06-24 12:51:48.017913,sentido tabarka beach
"hammamet, tunisia",tunisia,besthoteloffers.net,1300600,1717.0,5.8,3,2018-06-24 12:51:48.017913,hotel emira
"monastir, tunisia",tunisia,besthoteloffers.net,1531009,2382.0,6.8,4,2018-06-24 12:51:48.017913,delphin ribat
"tunis centre, tunis",tunisia,besthoteloffers.net,1542655,1590.0,6.6,3,2018-06-24 12:51:48.017913,hotel saint georges tunis
"midoun, tunisia",tunisia,besthoteloffers.net,1165212,12112.0,8.0,3,2018-06-24 12:51:48.017913,seabel rym beach djerba
"sousse, tunisia",tunisia,besthoteloffers.net,1228129,2558.0,6.3,4,2018-06-24 12:51:48.017913,hotel royal jinene
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1292979,5639.0,7.1,5,2018-06-24 12:51:48.017913,el mouradi palace
"monastir, tunisia",tunisia,besthoteloffers.net,1165162,3946.0,6.9,4,2018-06-24 12:51:48.017913,el mouradi skanes
"korba, tunisia",tunisia,besthoteloffers.net,1744464,4579.0,7.9,4,2018-06-24 12:51:48.017913,africa jade thalasso
"sousse, tunisia",tunisia,besthoteloffers.net,1228123,4763.0,6.5,4,2018-06-24 12:51:48.017913,lti thalassa sousse
"midoun, tunisia",tunisia,besthoteloffers.net,2529671,2756.0,,3,2018-06-24 12:51:48.017913,hotel diar yassine
"tabarka, tunisia",tunisia,besthoteloffers.net,1741549,4242.0,7.0,3,2018-06-24 12:51:48.017913,hotel mehari tabarka
"tunis, tunisia",tunisia,besthoteloffers.net,1545138,2589.0,7.6,5,2018-06-24 12:51:48.017913,tunis grand hotel
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1851559,2768.0,7.7,4,2018-06-24 12:51:48.017913,eden yasmine hotel & spa
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1767737,2443.0,6.6,3,2018-06-24 12:51:48.017913,hotel la couronne
"tunis centre, tunis",tunisia,besthoteloffers.net,1845669,2480.0,8.0,2,2018-06-24 12:51:48.017913,hotel tiba
"hammamet, tunisia",tunisia,besthoteloffers.net,1206476,9624.0,8.9,4,2018-06-24 12:51:48.017913,the orangers beach resort & bungalows
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1543126,4180.0,5.0,4,2018-06-24 12:51:48.017913,hotel dar el olf
"skanes, monastir",tunisia,besthoteloffers.net,1165163,2785.0,6.3,4,2018-06-24 12:51:48.017913,helya beach and spa
"hammamet, tunisia",tunisia,besthoteloffers.net,1516715,6822.0,8.0,5,2018-06-24 12:51:48.017913,hotel royal nozha
"zarzis, tunisia",tunisia,besthoteloffers.net,1108955,4975.0,7.8,4,2018-06-24 12:51:48.017913,odyssee resort and thalasso hotel zarzis
"tunis, tunisia",tunisia,besthoteloffers.net,2673869,3708.0,7.1,5,2018-06-24 12:51:48.017913,samarons hotels
"mahdia, tunisia",tunisia,besthoteloffers.net,1108966,4083.0,7.0,4,2018-06-24 12:51:48.017913,thalassa hotel mahdia
"sfax, tunisia",tunisia,besthoteloffers.net,1108990,3829.0,6.8,4,2018-06-24 12:51:48.017913,golden tulip sfax
"tozeur, tunisia",tunisia,besthoteloffers.net,1226579,2162.0,7.8,4,2018-06-24 12:51:48.017913,hotel ras el ain tozeur
"skanes, monastir",tunisia,besthoteloffers.net,1269794,2568.0,6.1,4,2018-06-24 12:51:48.017913,pirates gate resort and thalasso
"houmt souk, tunisia",tunisia,besthoteloffers.net,1649980,5276.0,7.0,3,2018-06-24 12:51:48.017913,hotel les quatre saisons djerba
"tunis centre, tunis",tunisia,besthoteloffers.net,1648613,2512.0,9.2,4,2018-06-24 12:51:48.017913,hotel belvedere fourati
"tunis centre, tunis",tunisia,besthoteloffers.net,1165144,1908.0,6.3,5,2018-06-24 12:51:48.017913,el hana international
"hammamet, tunisia",tunisia,besthoteloffers.net,1108928,9369.0,8.3,4,2018-06-24 12:51:48.017913,hotel bel azur thalasso & bungalows
"tozeur, tunisia",tunisia,besthoteloffers.net,1647541,4663.0,,5,2018-06-24 12:51:48.017913,dar saida beya tozeur
"gammarth, tunisia",tunisia,besthoteloffers.net,1599312,3466.0,5.7,5,2018-06-24 12:51:48.017913,le palace gammarth
"midoun, tunisia",tunisia,besthoteloffers.net,1647825,7357.0,9.0,5,2018-06-24 12:51:48.017913,hotel royal garden palace
"zarzis, tunisia",tunisia,besthoteloffers.net,1108957,7197.0,7.9,5,2018-06-24 12:51:48.017913,vincci resort eden star zarzis
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1228125,3741.0,9.0,4,2018-06-24 12:51:48.017913,hasdrubal thalassa hotel & spa port el kantaoui
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1647856,7610.0,9.0,5,2018-06-24 12:51:48.017913,hotel oceana palace
"mahdia, tunisia",tunisia,besthoteloffers.net,2990379,2586.0,,4,2018-06-24 12:51:48.017913,hotel julius
"sousse, tunisia",tunisia,besthoteloffers.net,1530972,1300.0,7.0,3,2018-06-24 12:51:48.017913,kaiser hotel sousse
"hammamet, tunisia",tunisia,besthoteloffers.net,1108943,5723.0,7.0,3,2018-06-24 12:51:48.017913,omar khayam hotel hammamet
"midoun, tunisia",tunisia,besthoteloffers.net,1516785,8108.0,9.3,5,2018-06-24 12:51:48.017913,hasdrubal prestige djerba
"hammamet, tunisia",tunisia,besthoteloffers.net,1736205,3165.0,7.4,3,2018-06-24 12:51:48.017913,primasol el fell
"tunis, tunisia",tunisia,besthoteloffers.net,2851769,4914.0,,4,2018-06-24 12:51:48.017913,ha'tel lac la c man
"sousse, tunisia",tunisia,besthoteloffers.net,1536821,1110.0,6.2,2,2018-06-24 12:51:48.017913,hotel el faracha
"hammamet, tunisia",tunisia,besthoteloffers.net,1736210,4611.0,6.8,4,2018-06-24 12:51:48.017913,nahrawess hotel
"houmt souk, tunisia",tunisia,besthoteloffers.net,1651015,1335.0,6.0,2,2018-06-24 12:51:48.017913,hotel sindbad
"tunis, tunisia",tunisia,besthoteloffers.net,1536877,2159.0,6.6,3,2018-06-24 12:51:48.017913,hotel la princesse tunis
"mahdia, tunisia",tunisia,besthoteloffers.net,1108967,6677.0,8.0,5,2018-06-24 12:51:48.017913,hotel nour palace resort & thalasso
"monastir, tunisia",tunisia,besthoteloffers.net,1108982,5330.0,5.9,4,2018-06-24 12:51:48.017913,caribbean world monastir
"gammarth, tunisia",tunisia,besthoteloffers.net,1108964,10514.0,8.9,5,2018-06-24 12:51:48.017913,the residence tunis
"hammamet, tunisia",tunisia,besthoteloffers.net,1237860,3207.0,6.8,2,2018-06-24 12:51:48.017913,residence romane
"monastir, tunisia",tunisia,besthoteloffers.net,1797677,5723.0,7.8,4,2018-06-24 12:51:48.017913,regency hotel and spa
"zarzis, tunisia",tunisia,besthoteloffers.net,1650276,4452.0,9.0,3,2018-06-24 12:51:48.017913,club oasis marine
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1647589,2798.0,4.0,4,2018-06-24 12:51:48.017913,majesty golf hotel
"port el kantaoui, tunisia",tunisia,besthoteloffers.net,1650093,7107.0,7.4,4,2018-06-24 12:51:48.017913,lti bellevue park
"tunis, tunisia",tunisia,besthoteloffers.net,2673883,6847.0,9.4,5,2018-06-24 12:51:48.017913,the penthouse tunis
"mahdia, tunisia",tunisia,besthoteloffers.net,1253258,5348.0,6.1,5,2018-06-24 12:51:48.017913,el mouradi mahdia
"yasmine hammamet, tunisia",tunisia,besthoteloffers.net,1108923,2277.0,6.2,3,2018-06-24 12:51:48.017913,caribbean world beach and garden hotel hammamet
